scaffold_1_1 200 333
scaffold_1_1 439 658
scaffold_1_1 703 1414
scaffold_1_1 1463 1608
scaffold_1_1 1661 1861

scaffold_1_2 200 268
scaffold_1_2 595 672
scaffold_1_2 713 832
scaffold_1_2 877 1055
scaffold_1_2 1104 1167
scaffold_1_2 1210 1339
scaffold_1_2 1392 1493
scaffold_1_2 1541 1602
scaffold_1_2 1649 1849
scaffold_1_2 1891 1998

scaffold_1_3 200 265
scaffold_1_3 324 449
scaffold_1_3 493 612
scaffold_1_3 663 908

scaffold_1_4 200 775
scaffold_1_4 817 1761

scaffold_1_5 200 622
scaffold_1_5 670 855

scaffold_1_6 200 269
scaffold_1_6 321 349
scaffold_1_6 395 507
scaffold_1_6 549 780

scaffold_1_7 200 293
scaffold_1_7 335 609

scaffold_1_8 200 277
scaffold_1_8 322 371
scaffold_1_8 413 477
scaffold_1_8 526 616
scaffold_1_8 661 791
scaffold_1_8 834 1018

scaffold_1_9 200 289
scaffold_1_9 334 457
scaffold_1_9 503 762

scaffold_1_10 200 260
scaffold_1_10 339 545
scaffold_1_10 595 742
scaffold_1_10 787 1529
scaffold_1_10 1580 2045
scaffold_1_10 2097 3561

scaffold_1_11 200 1580
scaffold_1_11 1633 2195

scaffold_1_12 200 451
scaffold_1_12 492 603
scaffold_1_12 653 771
scaffold_1_12 813 1044
scaffold_1_12 1090 1289
scaffold_1_12 1332 1409

scaffold_1_13 200 472
scaffold_1_13 518 949
scaffold_1_13 996 2443
scaffold_1_13 2488 2706
scaffold_1_13 2750 2919
scaffold_1_13 2966 3234

scaffold_1_14 200 425
scaffold_1_14 467 792

scaffold_1_15 200 362
scaffold_1_15 401 1120
scaffold_1_15 1159 1433
scaffold_1_15 1480 1830

scaffold_1_16 200 362
scaffold_1_16 409 591
scaffold_1_16 639 826
scaffold_1_16 866 1123
scaffold_1_16 1164 1586

scaffold_1_17 200 957
scaffold_1_17 1005 3063

scaffold_1_18 200 277
scaffold_1_18 327 626

scaffold_1_19 200 457
scaffold_1_19 501 599
scaffold_1_19 661 759
scaffold_1_19 808 1206
scaffold_1_19 1249 1347
scaffold_1_19 1409 1507
scaffold_1_19 1555 1953
scaffold_1_19 1996 2094
scaffold_1_19 2153 2251
scaffold_1_19 2299 2382
scaffold_1_19 2431 2763

scaffold_1_20 200 354
scaffold_1_20 398 504
scaffold_1_20 551 600
scaffold_1_20 647 729
scaffold_1_20 780 879

scaffold_1_21 200 343
scaffold_1_21 387 587
scaffold_1_21 636 760
scaffold_1_21 802 1109
scaffold_1_21 1148 1296
scaffold_1_21 1341 1426
scaffold_1_21 1478 1568

scaffold_1_22 200 643
scaffold_1_22 690 839
scaffold_1_22 884 1801

scaffold_1_23 200 490
scaffold_1_23 530 709
scaffold_1_23 750 1677
scaffold_1_23 1720 1908
scaffold_1_23 1956 2300
scaffold_1_23 2343 3908
scaffold_1_23 4004 4161
scaffold_1_23 4207 4491

scaffold_1_24 200 259
scaffold_1_24 305 403
scaffold_1_24 449 585
scaffold_1_24 629 701
scaffold_1_24 761 883
scaffold_1_24 926 997
scaffold_1_24 1038 1139
scaffold_1_24 1189 1560

scaffold_1_25 200 237
scaffold_1_25 287 881

scaffold_1_26 200 815
scaffold_1_26 859 1091
scaffold_1_26 1135 1426
scaffold_1_26 1472 1593
scaffold_1_26 1636 1782

scaffold_1_27 200 448
scaffold_1_27 509 670
scaffold_1_27 714 1118

scaffold_1_28 200 322
scaffold_1_28 368 478
scaffold_1_28 521 1039

scaffold_1_29 200 264
scaffold_1_29 303 408
scaffold_1_29 449 618
scaffold_1_29 660 819

scaffold_1_30 200 335
scaffold_1_30 390 444
scaffold_1_30 485 622
scaffold_1_30 670 827
scaffold_1_30 870 892

scaffold_1_31 200 262
scaffold_1_31 313 402
scaffold_1_31 458 853
scaffold_1_31 895 993
scaffold_1_31 1049 1147
scaffold_1_31 1188 1271
scaffold_1_31 1320 1616

scaffold_1_32 200 257
scaffold_1_32 301 416
scaffold_1_32 462 896
scaffold_1_32 949 1044
scaffold_1_32 1156 1342
scaffold_1_32 1388 1625
scaffold_1_32 1678 1798
scaffold_1_32 1841 2299
scaffold_1_32 2342 2815
scaffold_1_32 2866 2886

scaffold_1_33 200 238
scaffold_1_33 297 340
scaffold_1_33 384 426
scaffold_1_33 473 874

scaffold_1_34 200 439
scaffold_1_34 484 1930
scaffold_1_34 1973 2046

scaffold_1_35 200 367
scaffold_1_35 412 576
scaffold_1_35 629 682

scaffold_1_36 200 329
scaffold_1_36 379 510
scaffold_1_36 554 681
scaffold_1_36 729 761

scaffold_1_37 200 327
scaffold_1_37 374 487
scaffold_1_37 633 708
scaffold_1_37 759 945
scaffold_1_37 993 1459

scaffold_1_38 200 322
scaffold_1_38 376 462
scaffold_1_38 509 702
scaffold_1_38 752 2267

scaffold_1_39 200 295
scaffold_1_39 346 423
scaffold_1_39 470 523
scaffold_1_39 606 642
scaffold_1_39 689 741
scaffold_1_39 804 857
scaffold_1_39 900 987
scaffold_1_39 1055 1185
