scaffold_1_1 200 241
scaffold_1_1 292 507
scaffold_1_1 552 636
scaffold_1_1 683 1161
scaffold_1_1 1209 2918

scaffold_1_2 200 221
scaffold_1_2 272 669

scaffold_1_3 200 329
scaffold_1_3 376 546
scaffold_1_3 598 794
scaffold_1_3 848 940

scaffold_1_4 200 347
scaffold_1_4 405 533
scaffold_1_4 582 817

scaffold_1_5 200 278
scaffold_1_5 323 415
scaffold_1_5 459 586

scaffold_1_6 200 241
scaffold_1_6 283 384
scaffold_1_6 428 528
scaffold_1_6 575 881

scaffold_1_7 200 403
scaffold_1_7 449 606
scaffold_1_7 647 776
scaffold_1_7 820 945
scaffold_1_7 992 1168
scaffold_1_7 1212 1374
scaffold_1_7 1421 1704
scaffold_1_7 1742 2371
scaffold_1_7 2414 2749

scaffold_1_8 200 233
scaffold_1_8 280 344
scaffold_1_8 388 604
scaffold_1_8 665 789
scaffold_1_8 844 909

scaffold_1_9 200 398
scaffold_1_9 443 543
scaffold_1_9 594 769
scaffold_1_9 818 1104
scaffold_1_9 1156 1433

scaffold_1_10 200 458
scaffold_1_10 502 713

scaffold_1_11 200 295
scaffold_1_11 340 414
scaffold_1_11 469 597
scaffold_1_11 640 1047
scaffold_1_11 1099 1150
scaffold_1_11 1197 1280
scaffold_1_11 1325 1608
scaffold_1_11 1649 1770
scaffold_1_11 1821 2038
scaffold_1_11 2081 2190

scaffold_1_12 200 509
scaffold_1_12 551 857
scaffold_1_12 897 1117
scaffold_1_12 1165 1370
scaffold_1_12 1427 1615
scaffold_1_12 1667 1972

scaffold_1_13 200 287
scaffold_1_13 333 853

scaffold_1_14 200 296
scaffold_1_14 336 760

scaffold_1_15 200 550
scaffold_1_15 593 991
scaffold_1_15 1261 2526
scaffold_1_15 2655 2822
scaffold_1_15 3013 3981

scaffold_1_16 200 406
scaffold_1_16 457 657
scaffold_1_16 720 812
scaffold_1_16 876 1007
scaffold_1_16 1054 1155
scaffold_1_16 1207 2313

scaffold_1_17 200 272
scaffold_1_17 317 524
scaffold_1_17 582 777

scaffold_1_18 200 248
scaffold_1_18 301 422
scaffold_1_18 466 580
scaffold_1_18 625 790
scaffold_1_18 835 1529
scaffold_1_18 1576 1800
scaffold_1_18 1853 2248
scaffold_1_18 2296 2456

scaffold_1_19 200 302
scaffold_1_19 349 412
scaffold_1_19 460 553
scaffold_1_19 599 904

scaffold_1_20 200 340
scaffold_1_20 385 505
scaffold_1_20 559 608
scaffold_1_20 658 844
scaffold_1_20 896 1110
scaffold_1_20 1154 1219
scaffold_1_20 1267 1398
scaffold_1_20 1446 1662
scaffold_1_20 1719 1875
scaffold_1_20 1925 2702

scaffold_1_21 200 648
scaffold_1_21 689 895
scaffold_1_21 940 1390

scaffold_1_22 200 556
scaffold_1_22 619 1551
scaffold_1_22 1593 1823

scaffold_1_23 200 1699
scaffold_1_23 1748 1852

scaffold_1_24 200 1493
scaffold_1_24 1545 1972
scaffold_1_24 2023 2208
scaffold_1_24 2253 2435

scaffold_1_25 200 229
scaffold_1_25 275 662
scaffold_1_25 710 787
scaffold_1_25 845 908
scaffold_1_25 954 1014
scaffold_1_25 1056 1160

scaffold_1_26 200 247
scaffold_1_26 296 931
scaffold_1_26 980 1207
scaffold_1_26 1255 1386
scaffold_1_26 1433 1582
scaffold_1_26 1621 3460
scaffold_1_26 3503 3672

scaffold_1_27 200 385
scaffold_1_27 430 861

scaffold_1_28 200 406
scaffold_1_28 451 548
scaffold_1_28 598 739
scaffold_1_28 998 1134
scaffold_1_28 1179 1341
scaffold_1_28 1393 1527
scaffold_1_28 1579 1710
scaffold_1_28 1760 2429
scaffold_1_28 2481 2656
scaffold_1_28 2704 2868

scaffold_1_29 200 266
scaffold_1_29 323 640
scaffold_1_29 697 935

scaffold_1_30 200 422
scaffold_1_30 543 1004
scaffold_1_30 1054 1274
scaffold_1_30 1319 1516
scaffold_1_30 1567 1689

scaffold_1_31 200 404
scaffold_1_31 447 886

scaffold_1_32 200 285
scaffold_1_32 333 429
scaffold_1_32 484 550
scaffold_1_32 596 710
scaffold_1_32 758 896
scaffold_1_32 947 1063
scaffold_1_32 1113 1199
scaffold_1_32 1249 1308
scaffold_1_32 1362 1469
scaffold_1_32 1523 1627
scaffold_1_32 1671 1775

scaffold_1_33 200 367
scaffold_1_33 415 579

scaffold_1_34 200 439
scaffold_1_34 497 592
scaffold_1_34 642 731
scaffold_1_34 779 931

scaffold_1_35 200 272
scaffold_1_35 314 534
scaffold_1_35 585 726
scaffold_1_35 776 885

scaffold_1_36 200 283
scaffold_1_36 332 455
scaffold_1_36 497 627
scaffold_1_36 670 726

scaffold_1_37 200 820
scaffold_1_37 863 1609

scaffold_1_38 200 927
scaffold_1_38 988 1531

scaffold_1_39 200 537
scaffold_1_39 597 921
scaffold_1_39 976 1290
scaffold_1_39 1354 1869
scaffold_1_39 1920 2465
scaffold_1_39 2524 2712

scaffold_1_40 200 391
scaffold_1_40 436 546

scaffold_1_41 200 305
scaffold_1_41 349 518
scaffold_1_41 567 635
scaffold_1_41 676 2126
scaffold_1_41 2175 2403

scaffold_1_42 200 232
scaffold_1_42 274 603
scaffold_1_42 649 915
scaffold_1_42 965 1585
scaffold_1_42 1625 2143
scaffold_1_42 2189 2581
scaffold_1_42 2633 2830

scaffold_1_43 200 379
scaffold_1_43 424 539
scaffold_1_43 581 801
scaffold_1_43 864 1780

scaffold_1_44 200 274
scaffold_1_44 325 408
scaffold_1_44 448 576

scaffold_1_45 200 376
scaffold_1_45 411 528
scaffold_1_45 574 685
scaffold_1_45 820 1188
scaffold_1_45 1229 1415

scaffold_1_46 200 370
scaffold_1_46 429 572
scaffold_1_46 617 1207

scaffold_1_47 200 380
scaffold_1_47 427 548
scaffold_1_47 603 734

scaffold_1_48 200 337
scaffold_1_48 381 427
